id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
25564000,498000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2050,51.2331863,4.3835731,1973.0,143.0,,2,3,MISSING,0,0,1,20.0,0,0.0,0,1,JUST_RENOVATED,103.0,B,GAS,1,
50953000,139000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8285823,4.0376052,1971.0,,,2,1,USA_INSTALLED,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,414.0,E,ELECTRIC,1,805.0
16547000,399000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2800,,,,120.0,,2,2,INSTALLED,0,0,1,18.0,0,0.0,0,0,GOOD,207.0,C,GAS,1,
76346000,269000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6355355,5.5715443,1965.0,160.0,,2,2,NOT_INSTALLED,0,1,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,172.0,C,FUELOIL,1,1962.0
46002000,260000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,50.4680465,4.8542223,,81.0,,4,2,INSTALLED,0,1,1,20.0,0,0.0,0,1,MISSING,85.0,A,MISSING,1,11.0
77017000,398000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9051,51.0193988,3.6691454,,95.0,,2,2,HYPER_EQUIPPED,0,0,1,3.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
27702000,179000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,50.8965496,4.3567643,1930.0,65.0,,2,1,SEMI_EQUIPPED,0,0,1,10.0,0,0.0,0,0,TO_BE_DONE_UP,625.0,G,MISSING,1,
26403000,257140.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4680,,,,101.0,,2,3,MISSING,0,0,1,5.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
13152000,370000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8137348,4.3244681,2010.0,107.0,,2,2,INSTALLED,0,0,1,11.0,0,0.0,0,0,GOOD,165.0,D,GAS,1,1870.0
31709000,310000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9140,51.1244236,4.2177481,2023.0,103.0,,2,2,MISSING,0,0,1,11.0,0,0.0,0,1,GOOD,,MISSING,ELECTRIC,0,
63808000,312500.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9190,51.2021331,4.0374895,,98.0,,2,2,HYPER_EQUIPPED,0,1,1,20.0,0,0.0,0,0,MISSING,29.0,A,MISSING,1,
16687000,390000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.7952533,4.3197984,,95.0,,4,2,HYPER_EQUIPPED,0,0,1,62.0,0,0.0,0,1,GOOD,,MISSING,ELECTRIC,0,
33695000,260000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3206628,4.9494917,,89.0,,3,2,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,1,AS_NEW,121.0,B,GAS,1,
11944000,140000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6478426,5.5637655,1977.0,87.0,,2,2,MISSING,0,1,1,8.0,0,0.0,0,1,TO_RENOVATE,384.0,E,GAS,0,
70052000,395000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8318725,4.3443813,,,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,259.0,E,GAS,0,
58089000,336450.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1325,,,2023.0,83.0,,3,2,USA_INSTALLED,0,0,1,6.0,0,0.0,0,1,AS_NEW,59.0,A,GAS,0,
24447000,345000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,,63.0,,2,1,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,GOOD,211.0,E,GAS,0,
49811000,260000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,,,2024.0,95.0,,2,2,USA_INSTALLED,0,0,1,10.0,0,0.0,0,1,AS_NEW,86.0,B,GAS,0,
17996000,155000.0,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3900,51.2152717,5.4254693,1934.0,92.0,,3,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,391.0,D,GAS,1,654.0
67623000,449000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1704659,4.3874073,1995.0,235.0,,3,3,INSTALLED,0,0,1,,0,0.0,0,1,GOOD,97.0,A,GAS,0,2062.0
62101000,400000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,,,1937.0,172.0,,1,4,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,,MISSING,MISSING,0,
1613000,259000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4432,50.674504,5.5132982,2023.0,80.0,,4,2,MISSING,0,0,1,9.0,0,0.0,0,0,AS_NEW,,MISSING,GAS,1,
27231000,345000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8420,51.2957741,3.0843116,2024.0,80.0,,2,2,MISSING,0,0,1,10.0,0,0.0,0,0,GOOD,,MISSING,GAS,1,
77689000,90000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5080,50.4994758,4.8020163,1915.0,51.0,,3,1,INSTALLED,0,1,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,429.0,F,ELECTRIC,1,305.0
71909000,320000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1340,50.665502,4.5685085,1974.0,92.0,,4,2,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,1346.0
57231000,199000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8020,51.1593766,3.2353835,2008.0,55.0,,2,1,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,147.0,B,GAS,1,676.0
70469000,165000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3300,50.7939285,4.9383812,,60.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,185.0,B,GAS,0,549.0
63297000,235000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5300,50.4700353,4.9979224,2023.0,88.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,1,AS_NEW,102.0,B,GAS,0,
47585000,299000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1082,,,1984.0,105.0,,3,3,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,1,AS_NEW,300.0,F,ELECTRIC,1,
67391000,521500.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1160,50.8221692,4.401083,2019.0,104.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,25.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
16770000,435000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1040,50.8334939,4.4012345,2001.0,116.0,,2,2,HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,TO_BE_DONE_UP,99.0,C,GAS,0,
71301000,344500.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4680,50.7095092,5.6217044,2023.0,125.0,,4,3,MISSING,0,1,1,73.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
19740000,295000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1483879,2.7166026,1932.0,70.0,,2,2,SEMI_EQUIPPED,0,1,1,,0,0.0,0,0,TO_BE_DONE_UP,247.0,C,GAS,1,
64276000,222000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7090,50.6013001,4.136949,,86.0,,2,2,MISSING,0,0,1,9.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
2568000,319000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,50.9322006,4.3746766,,66.0,,4,1,INSTALLED,0,1,1,18.0,1,,0,1,AS_NEW,,MISSING,MISSING,1,
57152000,325000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,7180,,,,88.0,,4,2,INSTALLED,0,0,1,23.0,1,30.0,0,1,AS_NEW,,MISSING,GAS,1,
60973000,109000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,50.4717464,4.8626405,,48.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,962.0,G,GAS,0,
34769000,198000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1170,,,1971.0,53.0,,4,1,MISSING,0,0,1,2.0,0,0.0,0,1,GOOD,126.0,C,GAS,0,
58010000,280000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1210,,,,85.0,,2,2,INSTALLED,0,1,1,10.0,0,0.0,0,0,TO_RENOVATE,450.0,G,GAS,1,
10424000,430000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9050,51.0406457,3.7546785,2023.0,116.0,,2,3,MISSING,0,0,1,35.0,0,0.0,0,0,GOOD,86.0,A,MISSING,1,
33204000,307075.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3235367,4.9510094,,134.0,,2,3,MISSING,0,1,1,13.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
50627000,199500.0,APARTMENT,APARTMENT,Flanders,Limburg,Tongeren,3620,50.8869387,5.6452739,2022.0,71.0,,2,1,INSTALLED,0,0,1,20.0,1,29.0,0,0,AS_NEW,26.51,A,MISSING,1,
76579000,260000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9190,51.2060873,4.0754731,1998.0,133.0,,3,3,MISSING,0,0,1,5.0,0,0.0,0,0,MISSING,108.0,B,GAS,1,743.0
26008000,259000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,1978.0,85.0,,2,2,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,1,AS_NEW,191.0,D,GAS,0,1190.0
68220000,379000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1040,50.8326149,4.3955109,1940.0,116.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,232.0,E,GAS,1,1179.0
62353000,309000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,50.9322006,4.3746766,,66.0,,4,1,INSTALLED,0,1,1,11.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,1,
35969000,155000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.8567931,4.3182425,1936.0,50.0,,2,1,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,271.0,E,GAS,1,
22096000,319500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9150934,4.193551,2024.0,88.0,,3,2,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
64200000,185000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1826569,4.3740711,1958.0,73.0,,2,2,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,JUST_RENOVATED,148.0,B,GAS,1,510.0
21458000,219000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2350,51.3162466,4.8910424,1978.0,117.0,,2,3,SEMI_EQUIPPED,0,1,1,5.0,0,0.0,0,0,GOOD,251.0,C,GAS,1,825.0
16460000,279000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,,92.0,,2,2,USA_INSTALLED,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,,MISSING,GAS,0,
41615000,150000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7370,50.3981863,3.759009,,55.0,,3,1,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
40134000,152000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2660,51.186165,4.3699661,,60.0,,1,1,MISSING,0,0,1,8.0,0,0.0,0,1,GOOD,,B,MISSING,0,
6326000,225000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Eeklo,9060,51.1987844,3.7945205,2007.0,95.0,,3,2,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,327.0,D,GAS,1,
6524000,339000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1702,,,,91.0,,2,2,MISSING,0,0,1,10.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
33517000,239000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2494357,4.4386965,1983.0,98.0,,4,2,INSTALLED,0,0,1,4.0,0,0.0,0,1,GOOD,,MISSING,GAS,0,
64784000,310000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1301,50.7111059,4.5911782,2024.0,73.0,,4,1,USA_INSTALLED,0,0,1,5.0,0,0.0,0,0,MISSING,,A,MISSING,1,
6837000,299000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1120,50.8951642,4.3923496,1968.0,105.0,,2,2,INSTALLED,0,0,1,3.0,0,0.0,0,1,GOOD,353.0,G,FUELOIL,0,
11031000,207000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3270,50.9741769,4.8356709,2023.0,,,2,1,SEMI_EQUIPPED,0,0,1,16.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
73086000,228000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1082,50.8639898,4.2977392,1991.0,98.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,AS_NEW,230.0,E,MISSING,1,1383.0
67246000,199000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2484628,4.439505,1979.0,100.0,,2,2,MISSING,0,0,1,13.0,0,0.0,0,0,MISSING,146.0,B,GAS,0,1137.0
2860000,371500.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,50.9636008,5.4945486,2022.0,115.0,,2,2,INSTALLED,0,1,1,11.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
7080000,239000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1347125,4.5629334,2022.0,67.0,,2,1,INSTALLED,0,1,1,10.0,1,,0,0,MISSING,,MISSING,GAS,1,
77775000,288500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9274789,4.4404161,2022.0,102.0,,2,2,INSTALLED,0,1,1,7.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
73693000,325000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8340586,4.3542523,2006.0,75.0,,2,1,USA_HYPER_EQUIPPED,1,0,0,0.0,0,0.0,0,1,AS_NEW,229.0,E,GAS,1,
15829000,410000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,1931.0,161.0,,2,3,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
25906000,250000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9100,51.1650689,4.1419195,1970.0,119.0,,2,2,MISSING,0,0,1,6.0,0,0.0,0,0,TO_BE_DONE_UP,118.0,B,MISSING,1,
25336000,189000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3134819,3.1349002,1952.0,,,2,1,INSTALLED,0,0,1,40.0,0,0.0,0,1,AS_NEW,266.0,C,GAS,1,659.0
71785000,425000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8528335,4.3580307,,120.0,,2,3,MISSING,0,0,1,10.0,0,0.0,0,0,MISSING,,MISSING,GAS,1,1.0
17579000,290000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1508047,2.7568165,2023.0,78.0,,4,2,MISSING,0,0,1,5.0,0,0.0,0,0,GOOD,,MISSING,ELECTRIC,1,1.0
2185000,307500.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3580,51.0479525,5.2360452,2023.0,112.0,,4,2,INSTALLED,0,1,1,22.0,1,90.0,0,0,MISSING,,MISSING,GAS,1,
39702000,298000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9878652,4.8268005,2024.0,94.0,,2,2,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
71094000,270000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,50.4680465,4.8542223,,84.0,,4,2,INSTALLED,0,1,1,30.0,0,0.0,0,1,MISSING,85.0,A,MISSING,1,11.0
12573000,459000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2240,51.2203909,4.6705111,2024.0,121.0,,3,3,SEMI_EQUIPPED,0,1,1,66.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
47921000,310000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3160728,3.1278137,1968.0,74.0,,2,2,MISSING,0,0,1,,0,0.0,0,0,MISSING,160.0,B,GAS,1,1.0
27915000,205000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Virton,6810,49.6918765,5.412991,2022.0,82.0,,4,2,INSTALLED,0,0,0,0.0,0,0.0,0,0,AS_NEW,,MISSING,GAS,1,
21780000,194000.0,APARTMENT,APARTMENT,Wallonia,Liège,Huy,4500,50.5313218,5.2274044,2023.0,71.0,,4,1,SEMI_EQUIPPED,0,1,1,11.0,0,0.0,0,1,MISSING,,B,MISSING,1,
30030000,175000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1480,,,2012.0,77.0,,4,1,MISSING,0,1,0,0.0,1,,0,0,MISSING,228.0,C,MISSING,1,
12615000,148000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7090,50.6190794,4.1375535,1970.0,91.0,,2,2,USA_SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,205.0,C,GAS,1,954.0
48911000,220000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,50.8985189,4.3711425,1975.0,87.0,,4,2,INSTALLED,0,0,1,18.0,0,0.0,0,1,MISSING,131.0,C,GAS,1,1383.0
61085000,215000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9800,50.9798246,3.533775,1978.0,110.0,,2,3,MISSING,0,0,1,,0,0.0,0,0,TO_BE_DONE_UP,174.0,B,GAS,0,1020.0
23169000,247500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2020,51.184756,4.392897,1956.0,90.0,,2,2,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,249.0,C,GAS,1,
42793000,349561.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9228315,4.4213012,2023.0,113.0,,4,2,HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,0,
24963000,307000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,,,,116.0,,2,3,INSTALLED,0,0,1,22.0,0,0.0,0,1,AS_NEW,86.0,B,GAS,1,
13610000,550000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,2018.0,64.0,,2,1,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,53.84,B,GAS,1,2361.0
15090000,495000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1410,50.7134468,4.3893165,,126.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,0,JUST_RENOVATED,120.0,B,GAS,1,2042.0
22738000,220000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1090,50.8678948,4.327711,,90.0,,2,2,SEMI_EQUIPPED,0,0,1,55.0,0,0.0,0,1,MISSING,482.0,G,GAS,1,
68463000,240000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6384231,5.5621371,,107.0,,2,2,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,AS_NEW,146.0,B,GAS,1,950.0
44052000,335000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1090,,,,97.0,,2,2,USA_INSTALLED,0,0,1,9.0,0,0.0,0,1,GOOD,147.0,C,MISSING,1,
72694000,265000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2280,51.1726725,4.7431011,2024.0,78.0,,2,1,MISSING,0,0,1,12.0,0,0.0,0,0,GOOD,,MISSING,MISSING,1,1.0
76829000,288000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2060,51.2338232,4.4270923,,91.0,,2,2,INSTALLED,0,0,1,8.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
857000,159000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1300,50.7138241,4.6119057,1950.0,58.0,,2,1,SEMI_EQUIPPED,0,0,1,17.0,0,0.0,0,0,TO_RENOVATE,506.0,F,MISSING,0,
52062000,299000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,1964.0,112.0,,2,3,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,0,AS_NEW,263.0,E,GAS,1,
23263000,379000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2350,51.3125275,4.8759093,2024.0,98.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,39.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
33345000,249000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8398525,4.3416136,1900.0,70.0,,2,1,MISSING,1,1,1,,0,0.0,0,1,MISSING,239.0,E,GAS,1,
68728000,195000.0,APARTMENT,APARTMENT,Wallonia,Namur,Dinant,5580,50.1566838,5.2227234,1952.0,93.0,,2,2,SEMI_EQUIPPED,0,0,1,25.0,1,287.0,0,0,MISSING,288.0,D,GAS,0,724.0
23459000,178000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9888584,4.8348721,1972.0,78.0,,3,2,INSTALLED,0,0,1,5.0,0,0.0,0,1,MISSING,179.0,B,FUELOIL,1,
22890000,325000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1755,50.7941281,4.1131582,1918.0,198.0,,3,3,MISSING,0,0,1,,0,0.0,0,0,GOOD,216.0,C,GAS,1,642.0
13480000,145000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,,53.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,269.0,E,GAS,0,
54292000,179000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2283886,4.46307,1968.0,93.0,,4,2,INSTALLED,0,1,1,7.0,0,0.0,0,0,GOOD,174.0,B,GAS,1,
75689000,550500.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8562935,4.4355694,2024.0,152.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,1,AS_NEW,45.0,A,GAS,1,
52160000,340000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2211768,4.4666132,2024.0,103.0,,2,3,INSTALLED,0,0,1,17.0,0,0.0,0,1,MISSING,20.0,A,GAS,1,
22213000,355000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2220,51.0777843,4.7158285,2024.0,93.0,,3,2,SEMI_EQUIPPED,0,1,1,12.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
355000,237500.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2322005,2.9156637,1919.0,77.0,,2,1,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,394.0,D,GAS,1,713.0
57418000,350000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1439344,2.731546,2023.0,73.0,,2,1,INSTALLED,0,1,1,8.0,1,25.0,0,0,MISSING,30.0,A,MISSING,1,
8880000,225000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,50.9802426,5.4896293,2016.0,63.0,,3,1,INSTALLED,0,1,1,8.0,0,0.0,0,0,GOOD,141.0,B,GAS,1,
51904000,350000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,50.6836074,4.3715129,2023.0,107.0,,3,2,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
76502000,234000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2160,51.2036029,4.5214761,2022.0,69.0,,2,1,INSTALLED,0,0,1,1.0,0,0.0,0,1,MISSING,0.0,MISSING,MISSING,0,
47883000,270000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8625076,4.3606585,2011.0,98.0,,2,2,INSTALLED,0,0,1,5.0,0,0.0,0,1,GOOD,115.0,C,GAS,1,
21645000,230000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3290,50.9787213,5.0575999,1975.0,75.0,,2,2,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,0,0,MISSING,320.0,D,GAS,1,
45514000,399000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1092401,2.6130032,2011.0,76.0,,3,2,HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,MISSING,107.0,B,GAS,1,1.0
36836000,182000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4700,50.6335911,6.0298685,2023.0,62.0,,3,1,NOT_INSTALLED,0,1,1,6.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
30858000,325000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1160,50.8224938,4.4080564,,,,2,2,USA_INSTALLED,0,0,1,4.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
51746000,265000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8151645,4.3381009,1931.0,84.0,,2,1,NOT_INSTALLED,0,0,1,5.0,0,0.0,0,0,GOOD,307.0,F,MISSING,0,
29078000,195000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9120,51.2163084,4.2558495,1977.0,97.0,,3,2,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,,MISSING,GAS,1,718.0
3302000,195000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1880,50.9796032,4.3505284,1983.0,95.0,,2,2,MISSING,0,0,1,11.0,0,0.0,0,1,MISSING,875.0,F,ELECTRIC,1,1.0
2336000,319000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,,92.0,,4,3,INSTALLED,0,0,1,,1,80.0,0,0,AS_NEW,106.0,B,GAS,1,
8246000,260000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8164895,4.3489105,1962.0,75.0,,2,2,HYPER_EQUIPPED,0,0,1,2.0,0,0.0,0,1,TO_BE_DONE_UP,,MISSING,GAS,0,
